wd,sla,hmax,mat,lambda,wd_rs,sla_rs,hmax_rs
1.0587821984522519,-1.8623883944670079,0,5,0.9885439143944201,0.6403923079509679,3.441752182166667,25.831007458502796
1.1767576605514982,-1.8623883944670079,0,5,0.987817660514457,0.6564237951188417,3.441752182166667,25.831007458502796
1.2947331226507441,-1.8623883944670079,0,5,0.9870881857273435,0.672856612186564,3.441752182166667,25.831007458502796
1.41270858474999,-1.8623883944670079,0,5,0.9863540059877116,0.6897008059880202,3.441752182166667,25.831007458502796
1.530684046849236,-1.8623883944670079,0,5,0.9856134811313094,0.7069666748680625,3.441752182166667,25.831007458502796
1.6486595089484823,-1.8623883944670079,0,5,0.9848648526887241,0.724664774978799,3.441752182166667,25.831007458502796
1.7666349710477287,-1.8623883944670079,0,5,0.9841062743023433,0.7428059267335017,3.441752182166667,25.831007458502796
1.884610433146975,-1.8623883944670079,0,5,0.9833358355937768,0.7614012214220827,3.441752182166667,25.831007458502796
2.0025858952462205,-1.8623883944670079,0,5,0.98255158051339,0.7804620279921798,3.441752182166667,25.831007458502796
2.120561357345467,-1.8623883944670079,0,5,0.9817515213334973,0.8,3.441752182166667,25.831007458502796
-2.4804816645251315,-1.7591191266838404,0,5,0.9976158628502919,0.305,4.168094068255982,25.831007458502796
-2.3625062024258856,-1.7591191266838404,0,5,0.9980216617554839,0.3126353252927827,4.168094068255982,25.831007458502796
-2.2445307403266392,-1.7591191266838404,0,5,0.998387621620814,0.32046179219975096,4.168094068255982,25.831007458502796
-2.1265552782273933,-1.7591191266838404,0,5,0.9987055072786043,0.3284841857320567,4.168094068255982,25.831007458502796
-2.008579816128147,-1.7591191266838404,0,5,0.9989678559740616,0.33670741068811927,4.168094068255982,25.831007458502796
-1.890604354028901,-1.7591191266838404,0,5,0.9991682250296362,0.3451364946523631,4.168094068255982,25.831007458502796
-1.772628891929655,-1.7591191266838404,0,5,0.9993014179290212,0.3537765910690239,4.168094068255982,25.831007458502796
-1.6546534298304088,-1.7591191266838404,0,5,0.9993636616242175,0.3626329823929051,4.168094068255982,25.831007458502796
-1.5366779677311626,-1.7591191266838404,0,5,0.9993527164025493,0.37171108331900926,4.168094068255982,25.831007458502796
-1.4187025056319165,-1.7591191266838404,0,5,0.9992679093925169,0.38101644409302,4.168094068255982,25.831007458502796
-1.3007270435326703,-1.7591191266838404,0,5,0.9991100919453234,0.3905547539046579,4.168094068255982,25.831007458502796
-1.1827515814334242,-1.7591191266838404,0,5,0.998881528411415,0.40033184436598496,4.168094068255982,25.831007458502796
-1.0647761193341783,-1.7591191266838404,0,5,0.9985857286555797,0.41035369307678476,4.168094068255982,25.831007458502796
-0.9468006572349321,-1.7591191266838404,0,5,0.9982272390796048,0.42062642727919775,4.168094068255982,25.831007458502796
-0.828825195135686,-1.7591191266838404,0,5,0.9978114074253284,0.43115632760384587,4.168094068255982,25.831007458502796
-0.7108497330364398,-1.7591191266838404,0,5,0.9973441358469649,0.44194983190973747,4.168094068255982,25.831007458502796
-0.5928742709371937,-1.7591191266838404,0,5,0.9968316352454994,0.4530135392202997,4.168094068255982,25.831007458502796
-0.4748988088379478,-1.7591191266838404,0,5,0.9962801920433085,0.4643542137579448,4.168094068255982,25.831007458502796
-0.3569233467387014,-1.7591191266838404,0,5,0.9956959566359317,0.4759787890796375,4.168094068255982,25.831007458502796
-0.2389478846394555,-1.7591191266838404,0,5,0.9950847607244007,0.48789437231599103,4.168094068255982,25.831007458502796
-0.12097242254020912,-1.7591191266838404,0,5,0.9944519685775609,0.5001082485164848,4.168094068255982,25.831007458502796
-0.0029969604409632034,-1.7591191266838404,0,5,0.9938023649939499,0.5126278851034591,4.168094068255982,25.831007458502796
0.11497850165828316,-1.7591191266838404,0,5,0.993140080403783,0.5254609364376105,4.168094068255982,25.831007458502796
0.23295396375752908,-1.7591191266838404,0,5,0.9924685513349274,0.5386152484977789,4.168094068255982,25.831007458502796
0.350929425856775,-1.7591191266838404,0,5,0.9917905125685921,0.5520988636778887,4.168094068255982,25.831007458502796
0.46890488795602137,-1.7591191266838404,0,5,0.9911080159140337,0.5659200257039751,4.168094068255982,25.831007458502796
0.5868803500552673,-1.7591191266838404,0,5,0.9904224697440547,0.5800871846743023,4.168094068255982,25.831007458502796
0.7048558121545137,-1.7591191266838404,0,5,0.9897346932588402,0.5946090022256558,4.168094068255982,25.831007458502796
0.8228312742537596,-1.7591191266838404,0,5,0.9890449797924308,0.6094943568289667,4.168094068255982,25.831007458502796
0.9408067363530059,-1.7591191266838404,0,5,0.9883531641962758,0.6247523492175062,4.168094068255982,25.831007458502796
1.0587821984522519,-1.7591191266838404,0,5,0.9876586902598709,0.6403923079509679,4.168094068255982,25.831007458502796
1.1767576605514982,-1.7591191266838404,0,5,0.9869606751141872,0.6564237951188417,4.168094068255982,25.831007458502796
1.2947331226507441,-1.7591191266838404,0,5,0.9862579684994691,0.672856612186564,4.168094068255982,25.831007458502796
1.41270858474999,-1.7591191266838404,0,5,0.9855492056026183,0.6897008059880202,4.168094068255982,25.831007458502796
1.530684046849236,-1.7591191266838404,0,5,0.9848328528526323,0.7069666748680625,4.168094068255982,25.831007458502796
1.6486595089484823,-1.7591191266838404,0,5,0.9841072466070281,0.724664774978799,4.168094068255982,25.831007458502796
1.7666349710477287,-1.7591191266838404,0,5,0.9833706250815761,0.7428059267335017,4.168094068255982,25.831007458502796
1.884610433146975,-1.7591191266838404,0,5,0.982621154193841,0.7614012214220827,4.168094068255982,25.831007458502796
2.0025858952462205,-1.7591191266838404,0,5,0.9818569482287082,0.7804620279921798,4.168094068255982,25.831007458502796
2.120561357345467,-1.7591191266838404,0,5,0.9810760864139796,0.8,4.168094068255982,25.831007458502796
-2.4804816645251315,-1.6558498589006732,0,5,0.9956721882490679,0.305,4.8944359543452975,25.831007458502796
-2.3625062024258856,-1.6558498589006732,0,5,0.9960585955790022,0.3126353252927827,4.8944359543452975,25.831007458502796
-2.2445307403266392,-1.6558498589006732,0,5,0.9964123188962172,0.32046179219975096,4.8944359543452975,25.831007458502796
-2.1265552782273933,-1.6558498589006732,0,5,0.9967255413761301,0.3284841857320567,4.8944359543452975,25.831007458502796
-2.008579816128147,-1.6558498589006732,0,5,0.9969910746321402,0.33670741068811927,4.8944359543452975,25.831007458502796
-1.890604354028901,-1.6558498589006732,0,5,0.9972025592549361,0.3451364946523631,4.8944359543452975,25.831007458502796
-1.772628891929655,-1.6558498589006732,0,5,0.997354666113308,0.3537765910690239,4.8944359543452975,25.831007458502796
-1.6546534298304088,-1.6558498589006732,0,5,0.9974432715006133,0.3626329823929051,4.8944359543452975,25.831007458502796
-1.5366779677311626,-1.6558498589006732,0,5,0.9974655848308348,0.37171108331900926,4.8944359543452975,25.831007458502796
-1.4187025056319165,-1.6558498589006732,0,5,0.9974202151937029,0.38101644409302,4.8944359543452975,25.831007458502796
-1.3007270435326703,-1.6558498589006732,0,5,0.9973071712324019,0.3905547539046579,4.8944359543452975,25.831007458502796
-1.1827515814334242,-1.6558498589006732,0,5,0.997127796200033,0.40033184436598496,4.8944359543452975,25.831007458502796
-1.0647761193341783,-1.6558498589006732,0,5,0.9968846457995116,0.41035369307678476,4.8944359543452975,25.831007458502796
-0.9468006572349321,-1.6558498589006732,0,5,0.996581320166623,0.42062642727919775,4.8944359543452975,25.831007458502796
-0.828825195135686,-1.6558498589006732,0,5,0.9962222632242556,0.43115632760384587,4.8944359543452975,25.831007458502796
-0.7108497330364398,-1.6558498589006732,0,5,0.9958125429996935,0.44194983190973747,4.8944359543452975,25.831007458502796
-0.5928742709371937,-1.6558498589006732,0,5,0.9953576258166756,0.4530135392202997,4.8944359543452975,25.831007458502796
-0.4748988088379478,-1.6558498589006732,0,5,0.9948631559531268,0.4643542137579448,4.8944359543452975,25.831007458502796
-0.3569233467387014,-1.6558498589006732,0,5,0.9943347506562361,0.4759787890796375,4.8944359543452975,25.831007458502796
-0.2389478846394555,-1.6558498589006732,0,5,0.9937778184729249,0.48789437231599103,4.8944359543452975,25.831007458502796
-0.12097242254020912,-1.6558498589006732,0,5,0.9931974067453482,0.5001082485164848,4.8944359543452975,25.831007458502796
-0.0029969604409632034,-1.6558498589006732,0,5,0.992598081890167,0.5126278851034591,4.8944359543452975,25.831007458502796
0.11497850165828316,-1.6558498589006732,0,5,0.991983843816698,0.5254609364376105,4.8944359543452975,25.831007458502796
0.23295396375752908,-1.6558498589006732,0,5,0.9913580736823563,0.5386152484977789,4.8944359543452975,25.831007458502796
0.350929425856775,-1.6558498589006732,0,5,0.9907235123046928,0.5520988636778887,4.8944359543452975,25.831007458502796
0.46890488795602137,-1.6558498589006732,0,5,0.9900822651042505,0.5659200257039751,4.8944359543452975,25.831007458502796
0.5868803500552673,-1.6558498589006732,0,5,0.9894358285380964,0.5800871846743023,4.8944359543452975,25.831007458502796
0.7048558121545137,-1.6558498589006732,0,5,0.9887851326217123,0.5946090022256558,4.8944359543452975,25.831007458502796
0.8228312742537596,-1.6558498589006732,0,5,0.9881305942633607,0.6094943568289667,4.8944359543452975,25.831007458502796
0.9408067363530059,-1.6558498589006732,0,5,0.9874721766368635,0.6247523492175062,4.8944359543452975,25.831007458502796
1.0587821984522519,-1.6558498589006732,0,5,0.9868094505587117,0.6403923079509679,4.8944359543452975,25.831007458502796
1.1767576605514982,-1.6558498589006732,0,5,0.9861416546804652,0.6564237951188417,4.8944359543452975,25.831007458502796
1.2947331226507441,-1.6558498589006732,0,5,0.9854677521577554,0.672856612186564,4.8944359543452975,25.831007458502796
1.41270858474999,-1.6558498589006732,0,5,0.9847864822403272,0.6897008059880202,4.8944359543452975,25.831007458502796
1.530684046849236,-1.6558498589006732,0,5,0.9840964059089324,0.7069666748680625,4.8944359543452975,25.831007458502796
1.6486595089484823,-1.6558498589006732,0,5,0.9833959452523396,0.724664774978799,4.8944359543452975,25.831007458502796
1.7666349710477287,-1.6558498589006732,0,5,0.9826834167354418,0.7428059267335017,4.8944359543452975,25.831007458502796
1.884610433146975,-1.6558498589006732,0,5,0.981957058873285,0.7614012214220827,4.8944359543452975,25.831007458502796
2.0025858952462205,-1.6558498589006732,0,5,0.9812150551097124,0.7804620279921798,4.8944359543452975,25.831007458502796
2.120561357345467,-1.6558498589006732,0,5,0.9804555529278575,0.8,4.8944359543452975,25.831007458502796
-2.4804816645251315,-1.5525805911175057,0,5,0.993766152830051,0.305,5.620777840434615,25.831007458502796
-2.3625062024258856,-1.5525805911175057,0,5,0.9941365276404249,0.3126353252927827,5.620777840434615,25.831007458502796
-2.2445307403266392,-1.5525805911175057,0,5,0.9944807896653413,0.32046179219975096,5.620777840434615,25.831007458502796
-2.1265552782273933,-1.5525805911175057,0,5,0.9947914286693509,0.3284841857320567,5.620777840434615,25.831007458502796
-2.008579816128147,-1.5525805911175057,0,5,0.9950614768619198,0.33670741068811927,5.620777840434615,25.831007458502796
-1.890604354028901,-1.5525805911175057,0,5,0.9952846603130119,0.3451364946523631,5.620777840434615,25.831007458502796
-1.772628891929655,-1.5525805911175057,0,5,0.995455568568657,0.3537765910690239,5.620777840434615,25.831007458502796
-1.6546534298304088,-1.5525805911175057,0,5,0.9955698169674019,0.3626329823929051,5.620777840434615,25.831007458502796
-1.5366779677311626,-1.5525805911175057,0,5,0.9956241795255658,0.37171108331900926,5.620777840434615,25.831007458502796
-1.4187025056319165,-1.5525805911175057,0,5,0.9956166758379543,0.38101644409302,5.620777840434615,25.831007458502796
-1.3007270435326703,-1.5525805911175057,0,5,0.9955466022394426,0.3905547539046579,5.620777840434615,25.831007458502796
-1.1827515814334242,-1.5525805911175057,0,5,0.9954145043719289,0.40033184436598496,5.620777840434615,25.831007458502796
-1.0647761193341783,-1.5525805911175057,0,5,0.9952220943388731,0.41035369307678476,5.620777840434615,25.831007458502796
-0.9468006572349321,-1.5525805911175057,0,5,0.9949721202107046,0.42062642727919775,5.620777840434615,25.831007458502796
-0.828825195135686,-1.5525805911175057,0,5,0.9946681985730701,0.43115632760384587,5.620777840434615,25.831007458502796
-0.7108497330364398,-1.5525805911175057,0,5,0.9943146222122758,0.44194983190973747,5.620777840434615,25.831007458502796
-0.5928742709371937,-1.5525805911175057,0,5,0.9939161552111541,0.4530135392202997,5.620777840434615,25.831007458502796
-0.4748988088379478,-1.5525805911175057,0,5,0.9934778270237512,0.4643542137579448,5.620777840434615,25.831007458502796
-0.3569233467387014,-1.5525805911175057,0,5,0.9930047357940093,0.4759787890796375,5.620777840434615,25.831007458502796
-0.2389478846394555,-1.5525805911175057,0,5,0.9925018694834506,0.48789437231599103,5.620777840434615,25.831007458502796
-0.12097242254020912,-1.5525805911175057,0,5,0.9919739514026414,0.5001082485164848,5.620777840434615,25.831007458502796
-0.0029969604409632034,-1.5525805911175057,0,5,0.9914253146045424,0.5126278851034591,5.620777840434615,25.831007458502796
0.11497850165828316,-1.5525805911175057,0,5,0.9908598074025541,0.5254609364376105,5.620777840434615,25.831007458502796
0.23295396375752908,-1.5525805911175057,0,5,0.9902807301605739,0.5386152484977789,5.620777840434615,25.831007458502796
0.350929425856775,-1.5525805911175057,0,5,0.9896908016204023,0.5520988636778887,5.620777840434615,25.831007458502796
0.46890488795602137,-1.5525805911175057,0,5,0.9890921515234848,0.5659200257039751,5.620777840434615,25.831007458502796
0.5868803500552673,-1.5525805911175057,0,5,0.9884863352473671,0.5800871846743023,5.620777840434615,25.831007458502796
0.7048558121545137,-1.5525805911175057,0,5,0.9878743656434029,0.5946090022256558,5.620777840434615,25.831007458502796
0.8228312742537596,-1.5525805911175057,0,5,0.9872567571940245,0.6094943568289667,5.620777840434615,25.831007458502796
0.9408067363530059,-1.5525805911175057,0,5,0.9866335779177199,0.6247523492175062,5.620777840434615,25.831007458502796
1.0587821984522519,-1.5525805911175057,0,5,0.9860045050229017,0.6403923079509679,5.620777840434615,25.831007458502796
1.1767576605514982,-1.5525805911175057,0,5,0.9853688810311163,0.6564237951188417,5.620777840434615,25.831007458502796
1.2947331226507441,-1.5525805911175057,0,5,0.9847257678571976,0.672856612186564,5.620777840434615,25.831007458502796
1.41270858474999,-1.5525805911175057,0,5,0.9840739970760225,0.6897008059880202,5.620777840434615,25.831007458502796
1.530684046849236,-1.5525805911175057,0,5,0.9834122152787445,0.7069666748680625,5.620777840434615,25.831007458502796
1.6486595089484823,-1.5525805911175057,0,5,0.9827389240041148,0.724664774978799,5.620777840434615,25.831007458502796
1.7666349710477287,-1.5525805911175057,0,5,0.9820525142198804,0.7428059267335017,5.620777840434615,25.831007458502796
1.884610433146975,-1.5525805911175057,0,5,0.9813512957311439,0.7614012214220827,5.620777840434615,25.831007458502796
2.0025858952462205,-1.5525805911175057,0,5,0.9806335222207018,0.7804620279921798,5.620777840434615,25.831007458502796
2.120561357345467,-1.5525805911175057,0,5,0.9798974128980719,0.8,5.620777840434615,25.831007458502796
-2.4804816645251315,-1.4493113233343382,0,5,0.9918918468008202,0.305,6.347119726523932,25.831007458502796
-2.3625062024258856,-1.4493113233343382,0,5,0.992249296597864,0.3126353252927827,6.347119726523932,25.831007458502796
-2.2445307403266392,-1.4493113233343382,0,5,0.9925868713653354,0.32046179219975096,6.347119726523932,25.831007458502796
-2.1265552782273933,-1.4493113233343382,0,5,0.9928972457680375,0.3284841857320567,6.347119726523932,25.831007458502796
-2.008579816128147,-1.4493113233343382,0,5,0.9931735973532317,0.33670741068811927,6.347119726523932,25.831007458502796
-1.890604354028901,-1.4493113233343382,0,5,0.9934097086805384,0.3451364946523631,6.347119726523932,25.831007458502796
-1.772628891929655,-1.4493113233343382,0,5,0.9936001016130022,0.3537765910690239,6.347119726523932,25.831007458502796
-1.6546534298304088,-1.4493113233343382,0,5,0.9937401799678022,0.3626329823929051,6.347119726523932,25.831007458502796
-1.5366779677311626,-1.4493113233343382,0,5,0.9938263585325464,0.37171108331900926,6.347119726523932,25.831007458502796
-1.4187025056319165,-1.4493113233343382,0,5,0.9938561603547779,0.38101644409302,6.347119726523932,25.831007458502796
-1.3007270435326703,-1.4493113233343382,0,5,0.9938282696333995,0.3905547539046579,6.347119726523932,25.831007458502796
-1.1827515814334242,-1.4493113233343382,0,5,0.9937425336361116,0.40033184436598496,6.347119726523932,25.831007458502796
-1.0647761193341783,-1.4493113233343382,0,5,0.9935999129521668,0.41035369307678476,6.347119726523932,25.831007458502796
-0.9468006572349321,-1.4493113233343382,0,5,0.9934023843679675,0.42062642727919775,6.347119726523932,25.831007458502796
-0.828825195135686,-1.4493113233343382,0,5,0.9931528043207066,0.43115632760384587,6.347119726523932,25.831007458502796
-0.7108497330364398,-1.4493113233343382,0,5,0.9928547431505104,0.44194983190973747,6.347119726523932,25.831007458502796
-0.5928742709371937,-1.4493113233343382,0,5,0.9925123013614456,0.4530135392202997,6.347119726523932,25.831007458502796
-0.4748988088379478,-1.4493113233343382,0,5,0.9921299190598047,0.4643542137579448,6.347119726523932,25.831007458502796
-0.3569233467387014,-1.4493113233343382,0,5,0.9917121889205701,0.4759787890796375,6.347119726523932,25.831007458502796
-0.2389478846394555,-1.4493113233343382,0,5,0.991263681663399,0.48789437231599103,6.347119726523932,25.831007458502796
-0.12097242254020912,-1.4493113233343382,0,5,0.9907887912658041,0.5001082485164848,6.347119726523932,25.831007458502796
-0.0029969604409632034,-1.4493113233343382,0,5,0.9902916051444791,0.5126278851034591,6.347119726523932,25.831007458502796
0.11497850165828316,-1.4493113233343382,0,5,0.9897758024306691,0.5254609364376105,6.347119726523932,25.831007458502796
0.23295396375752908,-1.4493113233343382,0,5,0.9892445813910411,0.5386152484977789,6.347119726523932,25.831007458502796
0.350929425856775,-1.4493113233343382,0,5,0.9887006151566864,0.5520988636778887,6.347119726523932,25.831007458502796
0.46890488795602137,-1.4493113233343382,0,5,0.9881460333514888,0.5659200257039751,6.347119726523932,25.831007458502796
0.5868803500552673,-1.4493113233343382,0,5,0.987582426059653,0.5800871846743023,6.347119726523932,25.831007458502796
0.7048558121545137,-1.4493113233343382,0,5,0.9870108658827946,0.5946090022256558,6.347119726523932,25.831007458502796
0.8228312742537596,-1.4493113233343382,0,5,0.9864319435938549,0.6094943568289667,6.347119726523932,25.831007458502796
0.9408067363530059,-1.4493113233343382,0,5,0.9858458130321821,0.6247523492175062,6.347119726523932,25.831007458502796
1.0587821984522519,-1.4493113233343382,0,5,0.9852522413057946,0.6403923079509679,6.347119726523932,25.831007458502796
1.1767576605514982,-1.4493113233343382,0,5,0.9846506609680874,0.6564237951188417,6.347119726523932,25.831007458502796
1.2947331226507441,-1.4493113233343382,0,5,0.9840402215238132,0.672856612186564,6.347119726523932,25.831007458502796
1.41270858474999,-1.4493113233343382,0,5,0.9834198383178656,0.6897008059880202,6.347119726523932,25.831007458502796
1.530684046849236,-1.4493113233343382,0,5,0.9827882375205927,0.7069666748680625,6.347119726523932,25.831007458502796
1.6486595089484823,-1.4493113233343382,0,5,0.9821439965158298,0.724664774978799,6.347119726523932,25.831007458502796
1.7666349710477287,-1.4493113233343382,0,5,0.9814855795121599,0.7428059267335017,6.347119726523932,25.831007458502796
1.884610433146975,-1.4493113233343382,0,5,0.9808113686342899,0.7614012214220827,6.347119726523932,25.831007458502796
2.0025858952462205,-1.4493113233343382,0,5,0.980119691119303,0.7804620279921798,6.347119726523932,25.831007458502796
2.120561357345467,-1.4493113233343382,0,5,0.9794088435579364,0.8,6.347119726523932,25.831007458502796
-2.4804816645251315,-1.346042055551171,0,5,0.990047597776837,0.305,7.073461612613247,25.831007458502796
-2.3625062024258856,-1.346042055551171,0,5,0.9903949043257048,0.3126353252927827,7.073461612613247,25.831007458502796
-2.2445307403266392,-1.346042055551171,0,5,0.9907284411515489,0.32046179219975096,7.073461612613247,25.831007458502796
-2.1265552782273933,-1.346042055551171,0,5,0.9910409405946329,0.3284841857320567,7.073461612613247,25.831007458502796
-2.008579816128147,-1.346042055551171,0,5,0.9913256371340502,0.33670741068811927,7.073461612613247,25.831007458502796
-1.890604354028901,-1.346042055551171,0,5,0.9915763202417687,0.3451364946523631,7.073461612613247,25.831007458502796
-1.772628891929655,-1.346042055551171,0,5,0.9917874312199988,0.3537765910690239,7.073461612613247,25.831007458502796
-1.6546534298304088,-1.346042055551171,0,5,0.9919541816994472,0.3626329823929051,7.073461612613247,25.831007458502796
-1.5366779677311626,-1.346042055551171,0,5,0.9920726723240543,0.37171108331900926,7.073461612613247,25.831007458502796
-1.4187025056319165,-1.346042055551171,0,5,0.9921399927968382,0.38101644409302,7.073461612613247,25.831007458502796
-1.3007270435326703,-1.346042055551171,0,5,0.9921542886635204,0.3905547539046579,7.073461612613247,25.831007458502796
-1.1827515814334242,-1.346042055551171,0,5,0.9921147854086237,0.40033184436598496,7.073461612613247,25.831007458502796
-1.0647761193341783,-1.346042055551171,0,5,0.992021765910689,0.41035369307678476,7.073461612613247,25.831007458502796
-0.9468006572349321,-1.346042055551171,0,5,0.9918765023555742,0.42062642727919775,7.073461612613247,25.831007458502796
-0.828825195135686,-1.346042055551171,0,5,0.9916811478286446,0.43115632760384587,7.073461612613247,25.831007458502796
-0.7108497330364398,-1.346042055551171,0,5,0.9914385957351437,0.44194983190973747,7.073461612613247,25.831007458502796
-0.5928742709371937,-1.346042055551171,0,5,0.9911523169040322,0.4530135392202997,7.073461612613247,25.831007458502796
-0.4748988088379478,-1.346042055551171,0,5,0.9908261848376446,0.4643542137579448,7.073461612613247,25.831007458502796
-0.3569233467387014,-1.346042055551171,0,5,0.9904642992802942,0.4759787890796375,7.073461612613247,25.831007458502796
-0.2389478846394555,-1.346042055551171,0,5,0.9900708173013623,0.48789437231599103,7.073461612613247,25.831007458502796
-0.12097242254020912,-1.346042055551171,0,5,0.9896497996116951,0.5001082485164848,7.073461612613247,25.831007458502796
-0.0029969604409632034,-1.346042055551171,0,5,0.9892050780214023,0.5126278851034591,7.073461612613247,25.831007458502796
0.11497850165828316,-1.346042055551171,0,5,0.9887401479560882,0.5254609364376105,7.073461612613247,25.831007458502796
0.23295396375752908,-1.346042055551171,0,5,0.9882580879316862,0.5386152484977789,7.073461612613247,25.831007458502796
0.350929425856775,-1.346042055551171,0,5,0.9877615059970357,0.5520988636778887,7.073461612613247,25.831007458502796
0.46890488795602137,-1.346042055551171,0,5,0.9872525115276793,0.5659200257039751,7.073461612613247,25.831007458502796
0.5868803500552673,-1.346042055551171,0,5,0.986732709498573,0.5800871846743023,7.073461612613247,25.831007458502796
0.7048558121545137,-1.346042055551171,0,5,0.986203213533927,0.5946090022256558,7.073461612613247,25.831007458502796
0.8228312742537596,-1.346042055551171,0,5,0.9856646736309598,0.6094943568289667,7.073461612613247,25.831007458502796
0.9408067363530059,-1.346042055551171,0,5,0.9851173144336031,0.6247523492175062,7.073461612613247,25.831007458502796
1.0587821984522519,-1.346042055551171,0,5,0.9845609802136897,0.6403923079509679,7.073461612613247,25.831007458502796
1.1767576605514982,-1.346042055551171,0,5,0.983995183207596,0.6564237951188417,7.073461612613247,25.831007458502796
1.2947331226507441,-1.346042055551171,0,5,0.9834191525653652,0.672856612186564,7.073461612613247,25.831007458502796
1.41270858474999,-1.346042055551171,0,5,0.9828318818234538,0.6897008059880202,7.073461612613247,25.831007458502796
1.530684046849236,-1.346042055551171,0,5,0.9822321734549659,0.7069666748680625,7.073461612613247,25.831007458502796
1.6486595089484823,-1.346042055551171,0,5,0.9816186796489738,0.724664774978799,7.073461612613247,25.831007458502796
1.7666349710477287,-1.346042055551171,0,5,0.980989939004953,0.7428059267335017,7.073461612613247,25.831007458502796
1.884610433146975,-1.346042055551171,0,5,0.9803444092956353,0.7614012214220827,7.073461612613247,25.831007458502796
2.0025858952462205,-1.346042055551171,0,5,0.9796804968578573,0.7804620279921798,7.073461612613247,25.831007458502796
2.120561357345467,-1.346042055551171,0,5,0.9789965835292439,0.8,7.073461612613247,25.831007458502796
-2.4804816645251315,-1.2427727877680035,0,5,0.9882353042042864,0.305,7.799803498702564,25.831007458502796
-2.3625062024258856,-1.2427727877680035,0,5,0.988574869584822,0.3126353252927827,7.799803498702564,25.831007458502796
-2.2445307403266392,-1.2427727877680035,0,5,0.988906805117391,0.32046179219975096,7.799803498702564,25.831007458502796
-2.1265552782273933,-1.2427727877680035,0,5,0.9892237678961828,0.3284841857320567,7.799803498702564,25.831007458502796
